customer_id,order_date,product_name,product_category,quantity,unit_price,total_amount
C0220,2023-02-01,Running Shoes,Fashion,1,106.45,106.45
C0247,2023-02-01,Sunglasses,Fashion,3,61.82,185.46
C0265,2023-02-01,LED Desk Lamp,Home,1,28.15,28.15
C0291,2023-02-01,LED Desk Lamp,Home,4,29.6,118.4
C0323,2023-02-01,Storage Bins,Home,4,10.2,40.8
C0328,2023-02-01,Kitchen Scale,Home,1,19.23,19.23
C0361,2023-02-01,Casual T-Shirt,Fashion,1,14.19,14.19
C0440,2023-02-01,Business Strategy Book,Books,1,17.57,17.57
C0474,2023-02-01,Business Strategy Book,Books,1,18.56,18.56
C0487,2023-02-01,Self-Help Guide,Books,1,14.62,14.62
C0505,2023-02-01,USB-C Cable,Electronics,2,9.1,18.2
C0511,2023-02-01,Vacuum Cleaner,Home,1,110.89,110.89
C0516,2023-02-01,Running Shoes,Fashion,1,59.64,59.64
C0546,2023-02-01,Self-Help Guide,Books,2,13.9,27.8
C0028,2023-02-02,Power Bank,Electronics,1,87.38,87.38
C0082,2023-02-02,Car Phone Mount,Electronics,1,28.85,28.85
C0117,2023-02-02,Wireless Headphones,Electronics,1,102.0,102.0
C0207,2023-02-02,Smartphone Case,Electronics,1,24.2,24.2
C0289,2023-02-02,Bluetooth Speaker,Electronics,3,31.01,93.03
C0326,2023-02-02,Running Shoes,Fashion,1,62.69,62.69
C0427,2023-02-02,Coffee Maker,Home,1,51.17,51.17
C0456,2023-02-02,Wireless Charger,Electronics,1,19.7,19.7
C0495,2023-02-02,Denim Jeans,Fashion,1,42.8,42.8
C0048,2023-02-03,Coffee Maker,Home,2,216.01,432.02
C0113,2023-02-03,Air Purifier,Home,1,237.12,237.12
C0113,2023-02-03,USB-C Cable,Electronics,1,14.27,14.27
C0256,2023-02-03,Screen Protector,Electronics,1,7.35,7.35
C0316,2023-02-03,Kitchen Scale,Home,1,16.79,16.79
C0455,2023-02-03,Car Phone Mount,Electronics,1,19.06,19.06
C0457,2023-02-03,Business Strategy Book,Books,3,16.82,50.46
C0464,2023-02-03,Casual T-Shirt,Fashion,1,12.72,12.72
C0496,2023-02-03,Storage Bins,Home,1,10.31,10.31
C0548,2023-02-03,Kitchen Scale,Home,1,18.36,18.36
C0041,2023-02-04,Bluetooth Speaker,Electronics,3,107.36,322.08
C0056,2023-02-04,Screen Protector,Electronics,1,11.79,11.79
C0177,2023-02-04,Bluetooth Speaker,Electronics,1,58.38,58.38
C0201,2023-02-04,Casual T-Shirt,Fashion,1,22.13,22.13
C0280,2023-02-04,LED Desk Lamp,Home,1,28.08,28.08
C0288,2023-02-04,Fiction Novel,Books,1,11.12,11.12
C0301,2023-02-04,USB-C Cable,Electronics,4,9.69,38.76
C0301,2023-02-04,Wireless Headphones,Electronics,2,58.44,116.88
C0351,2023-02-04,LED Desk Lamp,Home,1,28.86,28.86
C0375,2023-02-04,LED Desk Lamp,Home,2,27.11,54.22
C0423,2023-02-04,Cookbook,Books,1,21.88,21.88
C0433,2023-02-04,Air Purifier,Home,3,133.24,399.72
C0436,2023-02-04,Air Purifier,Home,4,143.14,572.56
C0470,2023-02-04,Casual T-Shirt,Fashion,4,12.62,50.48
C0542,2023-02-04,Kitchen Scale,Home,1,19.8,19.8
C0049,2023-02-05,Storage Bins,Home,1,40.94,40.94
C0066,2023-02-05,Storage Bins,Home,3,20.14,60.42
C0107,2023-02-05,Self-Help Guide,Books,1,23.27,23.27
C0286,2023-02-05,Air Purifier,Home,1,138.09,138.09
C0309,2023-02-05,Fiction Novel,Books,1,9.79,9.79
C0338,2023-02-05,Wireless Charger,Electronics,1,22.37,22.37
C0370,2023-02-05,Storage Bins,Home,1,10.93,10.93
C0391,2023-02-05,Denim Jeans,Fashion,1,44.59,44.59
C0400,2023-02-05,Car Phone Mount,Electronics,3,18.1,54.3
C0437,2023-02-05,Vacuum Cleaner,Home,1,102.47,102.47
C0520,2023-02-05,Vacuum Cleaner,Home,2,98.53,197.06
C0522,2023-02-05,LED Desk Lamp,Home,2,28.6,57.2
C0522,2023-02-05,Casual T-Shirt,Fashion,1,13.56,13.56
C0530,2023-02-05,Running Shoes,Fashion,2,64.88,129.76
C0549,2023-02-05,Kitchen Scale,Home,1,16.52,16.52
C0009,2023-02-06,Kitchen Scale,Home,1,64.98,64.98
C0081,2023-02-06,Smartphone Case,Electronics,3,23.64,70.92
C0084,2023-02-06,USB-C Cable,Electronics,2,14.82,29.64
C0185,2023-02-06,Self-Help Guide,Books,1,22.54,22.54
C0188,2023-02-06,Self-Help Guide,Books,1,26.14,26.14
C0205,2023-02-06,Baseball Cap,Fashion,2,27.37,54.74
C0223,2023-02-06,Bluetooth Speaker,Electronics,1,57.17,57.17
C0231,2023-02-06,Power Bank,Electronics,3,40.35,121.05
C0251,2023-02-06,Car Phone Mount,Electronics,1,17.86,17.86
C0384,2023-02-06,Wireless Headphones,Electronics,1,68.98,68.98
C0397,2023-02-06,Storage Bins,Home,2,10.71,21.42
C0472,2023-02-06,Baseball Cap,Fashion,1,17.48,17.48
C0474,2023-02-06,Screen Protector,Electronics,1,6.46,6.46
C0497,2023-02-06,Power Bank,Electronics,1,25.84,25.84
C0539,2023-02-06,Baseball Cap,Fashion,1,17.53,17.53
C0118,2023-02-07,Screen Protector,Electronics,1,12.18,12.18
C0123,2023-02-07,Kitchen Scale,Home,2,32.8,65.6
C0145,2023-02-07,USB-C Cable,Electronics,2,16.03,32.06
C0156,2023-02-07,Running Shoes,Fashion,2,102.83,205.66
C0268,2023-02-07,Denim Jeans,Fashion,1,46.04,46.04
C0322,2023-02-07,Kitchen Scale,Home,1,16.75,16.75
C0330,2023-02-07,Power Bank,Electronics,1,23.17,23.17
C0487,2023-02-07,Sunglasses,Fashion,1,35.56,35.56
C0503,2023-02-07,USB-C Cable,Electronics,1,9.5,9.5
C0521,2023-02-07,Sunglasses,Fashion,4,34.51,138.04
C0538,2023-02-07,Coffee Maker,Home,2,51.94,103.88
C0544,2023-02-07,Wireless Headphones,Electronics,4,62.83,251.32
C0018,2023-02-08,Smartphone Case,Electronics,1,45.5,45.5
C0056,2023-02-08,Smartphone Case,Electronics,1,22.79,22.79
C0082,2023-02-08,Power Bank,Electronics,1,42.88,42.88
C0282,2023-02-08,Business Strategy Book,Books,1,16.99,16.99
C0290,2023-02-08,Self-Help Guide,Books,1,14.91,14.91
C0333,2023-02-08,Casual T-Shirt,Fashion,2,13.39,26.78
C0394,2023-02-08,Baseball Cap,Fashion,1,16.45,16.45
C0410,2023-02-08,Air Purifier,Home,2,137.93,275.86
C0418,2023-02-08,Sunglasses,Fashion,1,36.4,36.4
C0447,2023-02-08,Wireless Headphones,Electronics,1,59.36,59.36
C0490,2023-02-08,Fiction Novel,Books,1,10.09,10.09
C0548,2023-02-08,Wireless Headphones,Electronics,1,57.21,57.21
C0022,2023-02-09,Air Purifier,Home,1,509.79,509.79
C0209,2023-02-09,LED Desk Lamp,Home,2,50.06,100.12
C0260,2023-02-09,Casual T-Shirt,Fashion,1,13.71,13.71
C0349,2023-02-09,Power Bank,Electronics,2,24.81,49.62
C0431,2023-02-09,Fiction Novel,Books,2,11.54,23.08
C0433,2023-02-09,Denim Jeans,Fashion,2,44.21,88.42
C0483,2023-02-09,Coffee Maker,Home,3,61.57,184.71
C0050,2023-02-10,Vacuum Cleaner,Home,1,377.03,377.03
C0106,2023-02-10,Wireless Charger,Electronics,2,33.77,67.54
C0144,2023-02-10,Self-Help Guide,Books,1,24.8,24.8
C0167,2023-02-10,Power Bank,Electronics,3,43.4,130.2
C0205,2023-02-10,Business Strategy Book,Books,1,28.9,28.9
C0274,2023-02-10,Wireless Headphones,Electronics,1,62.87,62.87
C0332,2023-02-10,Sunglasses,Fashion,1,35.71,35.71
C0352,2023-02-10,Screen Protector,Electronics,1,6.93,6.93
C0436,2023-02-10,USB-C Cable,Electronics,2,9.7,19.4
C0478,2023-02-10,LED Desk Lamp,Home,1,30.57,30.57
C0007,2023-02-11,Vacuum Cleaner,Home,1,361.01,361.01
C0035,2023-02-11,Wireless Charger,Electronics,2,79.74,159.48
C0069,2023-02-11,Wireless Headphones,Electronics,1,113.53,113.53
C0073,2023-02-11,Vacuum Cleaner,Home,3,180.26,540.78
C0076,2023-02-11,Air Purifier,Home,1,218.51,218.51
C0085,2023-02-11,Vacuum Cleaner,Home,1,180.59,180.59
C0131,2023-02-11,Bluetooth Speaker,Electronics,1,59.67,59.67
C0169,2023-02-11,Casual T-Shirt,Fashion,1,23.21,23.21
C0169,2023-02-11,Casual T-Shirt,Fashion,4,21.66,86.64
C0171,2023-02-11,Business Strategy Book,Books,1,31.12,31.12
C0174,2023-02-11,Denim Jeans,Fashion,1,71.92,71.92
C0263,2023-02-11,Kitchen Scale,Home,1,17.37,17.37
C0263,2023-02-11,Vacuum Cleaner,Home,2,103.07,206.14
C0305,2023-02-11,Storage Bins,Home,4,10.49,41.96
C0352,2023-02-11,USB-C Cable,Electronics,1,8.67,8.67
C0364,2023-02-11,Self-Help Guide,Books,1,13.27,13.27
C0368,2023-02-11,Sunglasses,Fashion,2,34.68,69.36
C0370,2023-02-11,Kitchen Scale,Home,4,19.26,77.04
C0371,2023-02-11,Cookbook,Books,1,19.21,19.21
C0383,2023-02-11,Coffee Maker,Home,1,56.17,56.17
C0394,2023-02-11,Casual T-Shirt,Fashion,1,14.88,14.88
C0449,2023-02-11,Casual T-Shirt,Fashion,1,13.15,13.15
C0484,2023-02-11,Air Purifier,Home,2,152.94,305.88
C0029,2023-02-12,Sunglasses,Fashion,1,133.48,133.48
C0062,2023-02-12,Wireless Charger,Electronics,1,34.8,34.8
C0063,2023-02-12,Coffee Maker,Home,1,93.09,93.09
C0171,2023-02-12,LED Desk Lamp,Home,1,52.01,52.01
C0199,2023-02-12,Air Purifier,Home,1,229.31,229.31
C0216,2023-02-12,Running Shoes,Fashion,1,114.41,114.41
C0224,2023-02-12,Wireless Charger,Electronics,2,38.66,77.32
C0295,2023-02-12,Car Phone Mount,Electronics,2,18.59,37.18
C0296,2023-02-12,Smartphone Case,Electronics,2,12.63,25.26
C0375,2023-02-12,Business Strategy Book,Books,1,16.11,16.11
C0386,2023-02-12,Air Purifier,Home,2,132.77,265.54
C0396,2023-02-12,LED Desk Lamp,Home,1,28.14,28.14
C0404,2023-02-12,Screen Protector,Electronics,2,6.51,13.02
C0430,2023-02-12,Business Strategy Book,Books,1,17.34,17.34
C0447,2023-02-12,Storage Bins,Home,2,10.78,21.56
C0483,2023-02-12,Wireless Charger,Electronics,1,21.37,21.37
C0485,2023-02-12,Sunglasses,Fashion,2,37.95,75.9
C0045,2023-02-13,Business Strategy Book,Books,2,63.85,127.7
C0111,2023-02-13,USB-C Cable,Electronics,1,17.03,17.03
C0120,2023-02-13,Smartphone Case,Electronics,1,24.15,24.15
C0135,2023-02-13,Screen Protector,Electronics,1,11.68,11.68
C0142,2023-02-13,Smartphone Case,Electronics,1,25.8,25.8
C0152,2023-02-13,Coffee Maker,Home,4,87.07,348.28
C0163,2023-02-13,Storage Bins,Home,2,18.31,36.62
C0181,2023-02-13,Denim Jeans,Fashion,2,78.64,157.28
C0205,2023-02-13,Screen Protector,Electronics,1,11.17,11.17
C0206,2023-02-13,Denim Jeans,Fashion,1,69.32,69.32
C0264,2023-02-13,Kitchen Scale,Home,1,17.77,17.77
C0378,2023-02-13,Running Shoes,Fashion,2,59.49,118.98
C0474,2023-02-13,Fiction Novel,Books,1,10.83,10.83
C0503,2023-02-13,Screen Protector,Electronics,1,7.26,7.26
C0025,2023-02-14,Car Phone Mount,Electronics,1,68.11,68.11
C0031,2023-02-14,Baseball Cap,Fashion,1,57.06,57.06
C0136,2023-02-14,Casual T-Shirt,Fashion,1,23.64,23.64
C0329,2023-02-14,Vacuum Cleaner,Home,1,94.54,94.54
C0364,2023-02-14,Bluetooth Speaker,Electronics,1,30.55,30.55
C0408,2023-02-14,Air Purifier,Home,1,148.47,148.47
C0439,2023-02-14,Kitchen Scale,Home,1,17.61,17.61
C0521,2023-02-14,LED Desk Lamp,Home,2,29.74,59.48
C0533,2023-02-14,Cookbook,Books,3,22.35,67.05
C0042,2023-02-15,Power Bank,Electronics,1,87.46,87.46
C0044,2023-02-15,Bluetooth Speaker,Electronics,4,113.14,452.56
C0045,2023-02-15,Wireless Charger,Electronics,3,72.95,218.85
C0046,2023-02-15,USB-C Cable,Electronics,1,33.55,33.55
C0103,2023-02-15,Kitchen Scale,Home,1,33.03,33.03
C0132,2023-02-15,Sunglasses,Fashion,1,55.03,55.03
C0180,2023-02-15,Denim Jeans,Fashion,2,74.28,148.56
C0231,2023-02-15,Cookbook,Books,1,33.3,33.3
C0232,2023-02-15,Denim Jeans,Fashion,1,72.85,72.85
C0247,2023-02-15,Sunglasses,Fashion,3,58.43,175.29
C0331,2023-02-15,Air Purifier,Home,3,134.03,402.09
C0336,2023-02-15,Wireless Charger,Electronics,2,22.27,44.54
C0400,2023-02-15,Power Bank,Electronics,3,23.89,71.67
C0420,2023-02-15,Power Bank,Electronics,2,23.59,47.18
C0496,2023-02-15,Car Phone Mount,Electronics,1,17.71,17.71
C0506,2023-02-15,Car Phone Mount,Electronics,1,16.52,16.52
C0509,2023-02-15,Vacuum Cleaner,Home,2,115.44,230.88
C0534,2023-02-15,Vacuum Cleaner,Home,2,94.76,189.52
C0538,2023-02-15,Coffee Maker,Home,3,56.6,169.8
C0007,2023-02-16,Denim Jeans,Fashion,1,140.37,140.37
C0064,2023-02-16,Running Shoes,Fashion,2,114.48,228.96
C0064,2023-02-16,Sunglasses,Fashion,1,65.86,65.86
C0175,2023-02-16,Kitchen Scale,Home,3,28.21,84.63
C0178,2023-02-16,Cookbook,Books,1,37.56,37.56
C0231,2023-02-16,Fiction Novel,Books,3,17.8,53.4
C0266,2023-02-16,Self-Help Guide,Books,1,14.62,14.62
C0286,2023-02-16,Running Shoes,Fashion,1,64.1,64.1
C0307,2023-02-16,Fiction Novel,Books,2,10.9,21.8
C0318,2023-02-16,Running Shoes,Fashion,2,60.81,121.62
C0346,2023-02-16,Bluetooth Speaker,Electronics,4,29.07,116.28
C0366,2023-02-16,Air Purifier,Home,1,130.16,130.16
C0434,2023-02-16,Power Bank,Electronics,2,24.79,49.58
C0442,2023-02-16,LED Desk Lamp,Home,2,28.67,57.34
C0457,2023-02-16,Power Bank,Electronics,1,25.82,25.82
C0464,2023-02-16,Casual T-Shirt,Fashion,3,13.07,39.21
C0491,2023-02-16,Wireless Charger,Electronics,3,22.21,66.63
C0505,2023-02-16,Air Purifier,Home,2,133.72,267.44
C0506,2023-02-16,Running Shoes,Fashion,1,67.47,67.47
C0525,2023-02-16,Bluetooth Speaker,Electronics,2,34.55,69.1
C0011,2023-02-17,USB-C Cable,Electronics,1,34.64,34.64
C0073,2023-02-17,Car Phone Mount,Electronics,1,31.33,31.33
C0121,2023-02-17,Cookbook,Books,1,37.91,37.91
C0137,2023-02-17,Cookbook,Books,1,39.07,39.07
C0276,2023-02-17,Bluetooth Speaker,Electronics,2,34.14,68.28
C0281,2023-02-17,USB-C Cable,Electronics,1,9.92,9.92
C0503,2023-02-17,Business Strategy Book,Books,1,16.69,16.69
C0002,2023-02-18,Fiction Novel,Books,2,35.5,71.0
C0037,2023-02-18,Sunglasses,Fashion,3,115.06,345.18
C0042,2023-02-18,Car Phone Mount,Electronics,1,58.45,58.45
C0087,2023-02-18,Vacuum Cleaner,Home,1,169.88,169.88
C0153,2023-02-18,Storage Bins,Home,2,18.39,36.78
C0174,2023-02-18,Sunglasses,Fashion,1,65.82,65.82
C0228,2023-02-18,USB-C Cable,Electronics,2,15.75,31.5
C0248,2023-02-18,Coffee Maker,Home,2,93.09,186.18
C0263,2023-02-18,Baseball Cap,Fashion,4,16.2,64.8
C0274,2023-02-18,Wireless Headphones,Electronics,1,68.5,68.5
C0312,2023-02-18,Self-Help Guide,Books,2,13.61,27.22
C0338,2023-02-18,Vacuum Cleaner,Home,1,102.38,102.38
C0353,2023-02-18,Cookbook,Books,1,20.16,20.16
C0372,2023-02-18,Business Strategy Book,Books,1,17.69,17.69
C0468,2023-02-18,Wireless Headphones,Electronics,2,59.45,118.9
C0017,2023-02-19,Bluetooth Speaker,Electronics,2,109.47,218.94
C0023,2023-02-19,Sunglasses,Fashion,1,130.44,130.44
C0076,2023-02-19,Running Shoes,Fashion,3,102.42,307.26
C0116,2023-02-19,Air Purifier,Home,1,249.93,249.93
C0156,2023-02-19,Wireless Headphones,Electronics,3,107.3,321.9
C0349,2023-02-19,Business Strategy Book,Books,1,16.99,16.99
C0371,2023-02-19,Cookbook,Books,2,22.25,44.5
C0403,2023-02-19,Kitchen Scale,Home,1,16.94,16.94
C0418,2023-02-19,Denim Jeans,Fashion,3,44.14,132.42
C0460,2023-02-19,Baseball Cap,Fashion,4,18.47,73.88
C0510,2023-02-19,Casual T-Shirt,Fashion,2,13.9,27.8
C0548,2023-02-19,Running Shoes,Fashion,1,61.26,61.26
C0083,2023-02-20,Wireless Charger,Electronics,2,39.11,78.22
C0099,2023-02-20,Business Strategy Book,Books,1,28.28,28.28
C0125,2023-02-20,Vacuum Cleaner,Home,2,186.17,372.34
C0171,2023-02-20,Self-Help Guide,Books,1,26.07,26.07
C0221,2023-02-20,Casual T-Shirt,Fashion,1,21.99,21.99
C0290,2023-02-20,Air Purifier,Home,1,143.73,143.73
C0308,2023-02-20,LED Desk Lamp,Home,1,25.68,25.68
C0347,2023-02-20,Wireless Headphones,Electronics,1,63.53,63.53
C0382,2023-02-20,Casual T-Shirt,Fashion,1,12.77,12.77
C0396,2023-02-20,Vacuum Cleaner,Home,1,101.33,101.33
C0432,2023-02-20,Casual T-Shirt,Fashion,1,14.07,14.07
C0481,2023-02-20,Running Shoes,Fashion,1,61.07,61.07
C0515,2023-02-20,Fiction Novel,Books,1,9.45,9.45
C0125,2023-02-21,Sunglasses,Fashion,1,57.2,57.2
C0138,2023-02-21,Coffee Maker,Home,1,100.6,100.6
C0258,2023-02-21,Baseball Cap,Fashion,1,15.83,15.83
C0276,2023-02-21,LED Desk Lamp,Home,1,29.71,29.71
C0291,2023-02-21,Wireless Charger,Electronics,2,19.11,38.22
C0367,2023-02-21,Screen Protector,Electronics,3,6.71,20.13
C0372,2023-02-21,USB-C Cable,Electronics,1,8.77,8.77
C0386,2023-02-21,Car Phone Mount,Electronics,1,17.13,17.13
C0391,2023-02-21,Screen Protector,Electronics,1,6.55,6.55
C0422,2023-02-21,Fiction Novel,Books,1,10.19,10.19
C0436,2023-02-21,Denim Jeans,Fashion,2,40.59,81.18
C0449,2023-02-21,Screen Protector,Electronics,2,7.57,15.14
C0453,2023-02-21,Cookbook,Books,1,20.35,20.35
C0461,2023-02-21,Sunglasses,Fashion,1,32.71,32.71
C0068,2023-02-22,Vacuum Cleaner,Home,1,167.37,167.37
C0101,2023-02-22,Denim Jeans,Fashion,1,71.48,71.48
C0121,2023-02-22,Car Phone Mount,Electronics,1,28.35,28.35
C0190,2023-02-22,Car Phone Mount,Electronics,3,27.35,82.05
C0205,2023-02-22,Smartphone Case,Electronics,1,23.71,23.71
C0247,2023-02-22,Air Purifier,Home,1,234.39,234.39
C0308,2023-02-22,Business Strategy Book,Books,2,18.74,37.48
C0381,2023-02-22,Running Shoes,Fashion,2,59.74,119.48
C0394,2023-02-22,Vacuum Cleaner,Home,2,110.71,221.42
C0439,2023-02-22,Sunglasses,Fashion,1,38.39,38.39
C0448,2023-02-22,Storage Bins,Home,2,11.31,22.62
C0460,2023-02-22,Cookbook,Books,1,19.62,19.62
C0471,2023-02-22,Baseball Cap,Fashion,1,19.12,19.12
C0477,2023-02-22,Sunglasses,Fashion,2,36.69,73.38
C0511,2023-02-22,Screen Protector,Electronics,1,7.04,7.04
C0044,2023-02-23,Business Strategy Book,Books,4,57.07,228.28
C0052,2023-02-23,Fiction Novel,Books,1,18.66,18.66
C0058,2023-02-23,Car Phone Mount,Electronics,3,27.38,82.14
C0060,2023-02-23,USB-C Cable,Electronics,3,14.75,44.25
C0073,2023-02-23,Self-Help Guide,Books,1,23.16,23.16
C0152,2023-02-23,Storage Bins,Home,4,19.87,79.48
C0189,2023-02-23,Screen Protector,Electronics,3,12.55,37.65
C0239,2023-02-23,Screen Protector,Electronics,1,11.76,11.76
C0240,2023-02-23,Bluetooth Speaker,Electronics,3,56.27,168.81
C0290,2023-02-23,USB-C Cable,Electronics,4,9.79,39.16
C0291,2023-02-23,Business Strategy Book,Books,2,16.01,32.02
C0372,2023-02-23,Baseball Cap,Fashion,2,17.48,34.96
C0411,2023-02-23,Air Purifier,Home,1,127.87,127.87
C0414,2023-02-23,Vacuum Cleaner,Home,2,111.91,223.82
C0426,2023-02-23,Baseball Cap,Fashion,2,15.92,31.84
C0461,2023-02-23,Kitchen Scale,Home,1,17.35,17.35
C0537,2023-02-23,Screen Protector,Electronics,1,6.95,6.95
C0014,2023-02-24,Wireless Headphones,Electronics,3,235.07,705.21
C0055,2023-02-24,Bluetooth Speaker,Electronics,1,57.4,57.4
C0076,2023-02-24,Air Purifier,Home,4,260.95,1043.8
C0118,2023-02-24,Cookbook,Books,2,37.75,75.5
C0230,2023-02-24,Bluetooth Speaker,Electronics,1,51.69,51.69
C0258,2023-02-24,Kitchen Scale,Home,4,17.0,68.0
C0287,2023-02-24,Self-Help Guide,Books,1,14.05,14.05
C0448,2023-02-24,Power Bank,Electronics,1,26.72,26.72
C0533,2023-02-24,Coffee Maker,Home,1,53.92,53.92
C0545,2023-02-24,Denim Jeans,Fashion,4,41.09,164.36
C0029,2023-02-25,USB-C Cable,Electronics,3,35.21,105.63
C0045,2023-02-25,Bluetooth Speaker,Electronics,1,106.41,106.41
C0063,2023-02-25,Baseball Cap,Fashion,1,32.89,32.89
C0087,2023-02-25,Sunglasses,Fashion,1,60.3,60.3
C0103,2023-02-25,USB-C Cable,Electronics,1,16.45,16.45
C0151,2023-02-25,Air Purifier,Home,1,258.3,258.3
C0326,2023-02-25,Casual T-Shirt,Fashion,2,13.66,27.32
C0349,2023-02-25,Sunglasses,Fashion,2,36.27,72.54
C0403,2023-02-25,Casual T-Shirt,Fashion,1,13.96,13.96
C0457,2023-02-25,Screen Protector,Electronics,2,7.15,14.3
C0477,2023-02-25,Smartphone Case,Electronics,3,13.17,39.51
C0504,2023-02-25,Casual T-Shirt,Fashion,1,15.35,15.35
C0507,2023-02-25,Storage Bins,Home,1,10.98,10.98
C0018,2023-02-26,USB-C Cable,Electronics,1,32.79,32.79
C0059,2023-02-26,USB-C Cable,Electronics,2,15.03,30.06
C0096,2023-02-26,LED Desk Lamp,Home,1,47.05,47.05
C0107,2023-02-26,Coffee Maker,Home,1,93.16,93.16
C0110,2023-02-26,USB-C Cable,Electronics,1,15.28,15.28
C0118,2023-02-26,Air Purifier,Home,1,249.91,249.91
C0152,2023-02-26,Coffee Maker,Home,1,101.14,101.14
C0164,2023-02-26,Wireless Charger,Electronics,2,38.71,77.42
C0181,2023-02-26,Smartphone Case,Electronics,2,22.72,45.44
C0225,2023-02-26,Wireless Headphones,Electronics,1,107.63,107.63
C0244,2023-02-26,USB-C Cable,Electronics,1,15.29,15.29
C0313,2023-02-26,Vacuum Cleaner,Home,2,114.14,228.28
C0379,2023-02-26,Baseball Cap,Fashion,1,18.64,18.64
C0430,2023-02-26,Running Shoes,Fashion,2,68.46,136.92
C0531,2023-02-26,Baseball Cap,Fashion,2,18.55,37.1
C0007,2023-02-27,LED Desk Lamp,Home,1,97.52,97.52
C0039,2023-02-27,Baseball Cap,Fashion,1,63.86,63.86
C0054,2023-02-27,Power Bank,Electronics,2,42.22,84.44
C0086,2023-02-27,Fiction Novel,Books,1,16.22,16.22
C0189,2023-02-27,Coffee Maker,Home,2,92.09,184.18
C0210,2023-02-27,Business Strategy Book,Books,2,29.96,59.92
C0254,2023-02-27,Fiction Novel,Books,2,9.85,19.7
C0260,2023-02-27,Kitchen Scale,Home,2,18.05,36.1
C0272,2023-02-27,Cookbook,Books,3,22.98,68.94
C0368,2023-02-27,Vacuum Cleaner,Home,1,114.41,114.41
C0406,2023-02-27,Cookbook,Books,1,20.98,20.98
C0411,2023-02-27,Vacuum Cleaner,Home,1,109.46,109.46
C0455,2023-02-27,Cookbook,Books,1,20.92,20.92
C0485,2023-02-27,Car Phone Mount,Electronics,3,17.29,51.87
C0034,2023-02-28,Fiction Novel,Books,1,34.8,34.8
C0070,2023-02-28,Wireless Headphones,Electronics,2,118.5,237.0
C0090,2023-02-28,Sunglasses,Fashion,1,56.45,56.45
C0122,2023-02-28,Running Shoes,Fashion,2,105.28,210.56
C0243,2023-02-28,Running Shoes,Fashion,1,115.26,115.26
C0256,2023-02-28,Power Bank,Electronics,2,22.97,45.94
C0260,2023-02-28,Coffee Maker,Home,2,56.65,113.3
C0353,2023-02-28,Business Strategy Book,Books,3,16.1,48.3
C0459,2023-02-28,Smartphone Case,Electronics,2,13.9,27.8
C0487,2023-02-28,Self-Help Guide,Books,1,15.23,15.23
C0502,2023-02-28,Wireless Charger,Electronics,1,21.02,21.02
C0529,2023-02-28,Fiction Novel,Books,2,9.52,19.04
C0010,2023-03-01,Running Shoes,Fashion,2,238.9,477.8
C0173,2023-03-01,Smartphone Case,Electronics,2,25.04,50.08
C0183,2023-03-01,Casual T-Shirt,Fashion,2,26.35,52.7
C0242,2023-03-01,Power Bank,Electronics,1,42.79,42.79
C0297,2023-03-01,Power Bank,Electronics,1,24.65,24.65
C0408,2023-03-01,Smartphone Case,Electronics,1,15.21,15.21
C0411,2023-03-01,Vacuum Cleaner,Home,1,95.28,95.28
C0464,2023-03-01,LED Desk Lamp,Home,1,27.62,27.62
C0472,2023-03-01,Sunglasses,Fashion,1,36.36,36.36
C0537,2023-03-01,Self-Help Guide,Books,1,14.0,14.0
C0070,2023-03-02,Coffee Maker,Home,1,92.75,92.75
C0098,2023-03-02,Business Strategy Book,Books,1,30.11,30.11
C0116,2023-03-02,Casual T-Shirt,Fashion,2,21.94,43.88
C0121,2023-03-02,Smartphone Case,Electronics,1,22.39,22.39
C0198,2023-03-02,Storage Bins,Home,1,17.43,17.43
C0216,2023-03-02,Car Phone Mount,Electronics,1,29.06,29.06
C0242,2023-03-02,Air Purifier,Home,2,246.23,492.46
C0273,2023-03-02,Denim Jeans,Fashion,2,44.84,89.68
C0279,2023-03-02,Air Purifier,Home,1,131.11,131.11
C0283,2023-03-02,Air Purifier,Home,3,145.65,436.95
C0348,2023-03-02,Baseball Cap,Fashion,1,16.9,16.9
C0392,2023-03-02,Casual T-Shirt,Fashion,2,14.33,28.66
C0421,2023-03-02,Self-Help Guide,Books,2,13.73,27.46
C0468,2023-03-02,Wireless Headphones,Electronics,1,59.37,59.37
C0496,2023-03-02,Screen Protector,Electronics,1,6.59,6.59
C0499,2023-03-02,Power Bank,Electronics,1,22.73,22.73
C0067,2023-03-03,Wireless Charger,Electronics,1,34.97,34.97
C0072,2023-03-03,Wireless Headphones,Electronics,1,116.51,116.51
C0087,2023-03-03,Denim Jeans,Fashion,2,65.29,130.58
C0097,2023-03-03,Power Bank,Electronics,1,38.08,38.08
C0236,2023-03-03,Fiction Novel,Books,1,17.76,17.76
C0274,2023-03-03,Bluetooth Speaker,Electronics,1,32.24,32.24
C0347,2023-03-03,Baseball Cap,Fashion,4,17.23,68.92
C0422,2023-03-03,Kitchen Scale,Home,2,17.67,35.34
C0433,2023-03-03,Smartphone Case,Electronics,2,14.43,28.86
C0469,2023-03-03,Wireless Charger,Electronics,1,19.09,19.09
C0482,2023-03-03,Wireless Headphones,Electronics,1,60.41,60.41
C0515,2023-03-03,Self-Help Guide,Books,2,13.64,27.28
C0046,2023-03-04,Wireless Charger,Electronics,3,75.36,226.08
